Title,Title
Quotes,Quotes
Quotes separated by new line,Quotes separated by new line
Show from Date,Show from Date
Show to Date,Show to Date
Animation Duration (Seconds),Animation Duration (Seconds)
Cache Lifetime (Seconds),Cache Lifetime (Seconds)
Random Quote,Random Quote
Quotes by some Authors,Quotes by some Authors
